P. Name,P. Habitable Class,P. Mass Class,P. Composition Class,P. Atmosphere Class,P. Zone Class,P. Min Mass (EU),P. Mass (EU),P. Radius (EU),P. Density (EU),P. Gravity (EU),P. Esc Vel (EU),P. SFlux Min (EU),P. SFlux Mean (EU),P. SFlux Max (EU),P. Teq Min (K),P. Teq Mean (K),P. Teq Max (K),P. Ts Min (K),P. Ts Mean (K),P. Ts Max (K),P. Surf Press (EU),P. Mag,P. Appar Size (deg),P. Period (days),P. Sem Major Axis (AU),P. Eccentricity,P. Mean Distance (AU),P. Inclination (deg),P. Omega (deg),S. Mass (SU),S. Radius (SU),S. Teff (K),S. Luminosity (SU),S. [Fe/H],S. Age (Gyrs),S. Appar Mag,S. Distance (pc),S. RA (hrs),S. DEC (deg),S. Mag from Planet,S. Size from Planet (deg),S. No. Planets,S. No. Planets HZ,S. Hab Zone Min (AU),S. Hab Zone Max (AU),P. HZD,P. HZC,P. HZA,P. HZI,P. ESI,S. HabCat,P. Habitable
Kepler-1410 b,3.0,2.0,3.0,2.0,3.0,4.55577119509704,6.56,1.78,1.16,2.07,1.92,1.344376,1.344376,1.344376,274.3,274.3,274.3,317.0,298.0,317.0,7.6,-18.76,3.38,60.87,0.2595,0.0,0.26,89.8971428571429,0.0,0.63,0.6,4092.0,0.09056,-0.238157894736842,4.07,15.8,367.0,19.3673,38.7435,-27.1,1.232,1.0,1.0,0.244,0.614,-0.91,-0.14,0.51,0.49,0.78,0.0,1.0
Kepler-1410 b,3.0,2.0,3.0,2.0,3.0,4.55577119509704,6.56,1.78,1.16,2.07,1.92,1.344376,1.344376,1.344376,274.3,274.3,274.3,317.0,314.0,317.0,7.6,-18.76,3.38,60.87,0.2595,0.0,0.26,89.8971428571429,0.0,0.63,0.6,4092.0,0.09056,-0.238157894736842,4.07,15.8,367.0,19.3673,38.7435,-27.1,1.232,1.0,1.0,0.244,0.614,-0.91,-0.14,0.51,0.49,0.78,0.0,1.0
Kepler-1544 b,3.0,2.0,3.0,2.0,3.0,4.55577119509704,6.56,1.78,1.16,2.07,1.92,0.9021728,0.9021729,0.902173,248.3,248.3,248.3,291.0,291.0,291.0,7.6,-18.32,3.38,168.81,0.5571,0.0,0.56,89.8971428571429,0.0,0.81,0.74,4886.0,0.280006,-0.238157894736842,2.34,14.1,349.0,19.819,49.2125,-26.6,0.7079,1.0,1.0,0.417,1.012,-0.53,-0.14,0.63,0.55,0.8,0.0,1.0
Kepler-1544 b,3.0,2.0,3.0,2.0,3.0,4.55577119509704,6.56,1.78,1.16,2.07,1.92,0.9021728,0.9021729,0.902173,248.3,248.3,248.3,291.0,322.0,291.0,7.6,-18.32,3.38,168.81,0.5571,0.0,0.56,89.8971428571429,0.0,0.81,0.74,4886.0,0.280006,-0.238157894736842,2.34,14.1,349.0,19.819,49.2125,-26.6,0.7079,1.0,1.0,0.417,1.012,-0.53,-0.14,0.63,0.55,0.8,0.0,1.0
Kepler-1544 b,3.0,2.0,3.0,2.0,3.0,4.55577119509704,6.56,1.78,1.16,2.07,1.92,0.9021728,0.9021729,0.902173,248.3,248.3,248.3,291.0,302.0,291.0,7.6,-18.32,3.38,168.81,0.5571,0.0,0.56,89.8971428571429,0.0,0.81,0.74,4886.0,0.280006,-0.238157894736842,2.34,14.1,349.0,19.819,49.2125,-26.6,0.7079,1.0,1.0,0.417,1.012,-0.53,-0.14,0.63,0.55,0.8,0.0,1.0
Kepler-1544 b,3.0,2.0,3.0,2.0,3.0,4.55577119509704,6.56,1.78,1.16,2.07,1.92,0.9021728,0.9021729,0.902173,248.3,248.3,248.3,291.0,284.0,291.0,7.6,-18.32,3.38,168.81,0.5571,0.0,0.56,89.8971428571429,0.0,0.81,0.74,4886.0,0.280006,-0.238157894736842,2.34,14.1,349.0,19.819,49.2125,-26.6,0.7079,1.0,1.0,0.417,1.012,-0.53,-0.14,0.63,0.55,0.8,0.0,1.0
Kepler-1544 b,3.0,2.0,3.0,2.0,3.0,4.55577119509704,6.56,1.78,1.16,2.07,1.92,0.9021728,0.9021729,0.902173,248.3,248.3,248.3,291.0,350.0,291.0,7.6,-18.32,3.38,168.81,0.5571,0.0,0.56,89.8971428571429,0.0,0.81,0.74,4886.0,0.280006,-0.238157894736842,2.34,14.1,349.0,19.819,49.2125,-26.6,0.7079,1.0,1.0,0.417,1.012,-0.53,-0.14,0.63,0.55,0.8,0.0,1.0
Kepler-1544 b,3.0,2.0,3.0,2.0,3.0,4.55577119509704,6.56,1.78,1.16,2.07,1.92,0.9021728,0.9021729,0.902173,248.3,248.3,248.3,291.0,297.0,291.0,7.6,-18.32,3.38,168.81,0.5571,0.0,0.56,89.8971428571429,0.0,0.81,0.74,4886.0,0.280006,-0.238157894736842,2.34,14.1,349.0,19.819,49.2125,-26.6,0.7079,1.0,1.0,0.417,1.012,-0.53,-0.14,0.63,0.55,0.8,0.0,1.0
Kepler-1638 b,3.0,2.0,3.0,2.0,3.0,4.55577119509704,7.92,1.87,1.21,2.26,2.06,1.38738,1.38738,1.387381,276.5,276.5,276.5,320.2,320.2,320.2,9.6,-18.9,3.56,259.34,0.7877,0.0,0.79,89.8971428571429,0.0,0.97,0.95,5710.0,0.860759,-0.238157894736842,4.37,14.8,879.0,19.6988,48.5244,-27.1,0.6427,1.0,1.0,0.699,1.65,-0.81,-0.14,0.66,0.49,0.76,0.0,1.0
Kepler-1638 b,3.0,2.0,3.0,2.0,3.0,4.55577119509704,7.92,1.87,1.21,2.26,2.06,1.38738,1.38738,1.387381,276.5,276.5,276.5,320.2,327.0,320.2,9.6,-18.9,3.56,259.34,0.7877,0.0,0.79,89.8971428571429,0.0,0.97,0.95,5710.0,0.860759,-0.238157894736842,4.37,14.8,879.0,19.6988,48.5244,-27.1,0.6427,1.0,1.0,0.699,1.65,-0.81,-0.14,0.66,0.49,0.76,0.0,1.0
Kepler-1638 b,3.0,2.0,3.0,2.0,3.0,4.55577119509704,7.92,1.87,1.21,2.26,2.06,1.38738,1.38738,1.387381,276.5,276.5,276.5,320.2,286.0,320.2,9.6,-18.9,3.56,259.34,0.7877,0.0,0.79,89.8971428571429,0.0,0.97,0.95,5710.0,0.860759,-0.238157894736842,4.37,14.8,879.0,19.6988,48.5244,-27.1,0.6427,1.0,1.0,0.699,1.65,-0.81,-0.14,0.66,0.49,0.76,0.0,1.0
Kepler-1638 b,3.0,2.0,3.0,2.0,3.0,4.55577119509704,7.92,1.87,1.21,2.26,2.06,1.38738,1.38738,1.387381,276.5,276.5,276.5,320.2,344.0,320.2,9.6,-18.9,3.56,259.34,0.7877,0.0,0.79,89.8971428571429,0.0,0.97,0.95,5710.0,0.860759,-0.238157894736842,4.37,14.8,879.0,19.6988,48.5244,-27.1,0.6427,1.0,1.0,0.699,1.65,-0.81,-0.14,0.66,0.49,0.76,0.0,1.0
Kepler-1638 b,3.0,2.0,3.0,2.0,3.0,4.55577119509704,7.92,1.87,1.21,2.26,2.06,1.38738,1.38738,1.387381,276.5,276.5,276.5,320.2,321.0,320.2,9.6,-18.9,3.56,259.34,0.7877,0.0,0.79,89.8971428571429,0.0,0.97,0.95,5710.0,0.860759,-0.238157894736842,4.37,14.8,879.0,19.6988,48.5244,-27.1,0.6427,1.0,1.0,0.699,1.65,-0.81,-0.14,0.66,0.49,0.76,0.0,1.0
Kepler-1638 b,3.0,2.0,3.0,2.0,3.0,4.55577119509704,7.92,1.87,1.21,2.26,2.06,1.38738,1.38738,1.387381,276.5,276.5,276.5,320.2,298.0,320.2,9.6,-18.9,3.56,259.34,0.7877,0.0,0.79,89.8971428571429,0.0,0.97,0.95,5710.0,0.860759,-0.238157894736842,4.37,14.8,879.0,19.6988,48.5244,-27.1,0.6427,1.0,1.0,0.699,1.65,-0.81,-0.14,0.66,0.49,0.76,0.0,1.0
tau Cet e,3.0,4.0,3.0,2.0,3.0,4.29,4.29,1.59,1.07,1.7,1.64,1.369828,1.512054,1.673311,275.6,282.4,289.8,316.1,322.9,330.3,4.6,-18.64,3.02,168.12,0.552,0.05,0.55,89.8971428571429,313.5,0.78,0.79,5344.0,0.460153,-0.55,5.8,3.5,3.65,1.7344,-15.9375,-27.2,0.7665,5.0,1.0,0.522,1.246,-0.92,-0.15,0.16,0.51,0.78,0.0,1.0
tau Cet e,3.0,4.0,3.0,2.0,3.0,4.29,4.29,1.59,1.07,1.7,1.64,1.369828,1.512054,1.673311,275.6,282.4,289.8,316.1,300.0,330.3,4.6,-18.64,3.02,168.12,0.552,0.05,0.55,89.8971428571429,313.5,0.78,0.79,5344.0,0.460153,-0.55,5.8,3.5,3.65,1.7344,-15.9375,-27.2,0.7665,5.0,1.0,0.522,1.246,-0.92,-0.15,0.16,0.51,0.78,0.0,1.0
tau Cet e,3.0,4.0,3.0,2.0,3.0,4.29,4.29,1.59,1.07,1.7,1.64,1.369828,1.512054,1.673311,275.6,282.4,289.8,316.1,313.0,330.3,4.6,-18.64,3.02,168.12,0.552,0.05,0.55,89.8971428571429,313.5,0.78,0.79,5344.0,0.460153,-0.55,5.8,3.5,3.65,1.7344,-15.9375,-27.2,0.7665,5.0,1.0,0.522,1.246,-0.92,-0.15,0.16,0.51,0.78,0.0,1.0
tau Cet e,3.0,4.0,3.0,2.0,3.0,4.29,4.29,1.59,1.07,1.7,1.64,1.369828,1.512054,1.673311,275.6,282.4,289.8,316.1,329.0,330.3,4.6,-18.64,3.02,168.12,0.552,0.05,0.55,89.8971428571429,313.5,0.78,0.79,5344.0,0.460153,-0.55,5.8,3.5,3.65,1.7344,-15.9375,-27.2,0.7665,5.0,1.0,0.522,1.246,-0.92,-0.15,0.16,0.51,0.78,0.0,1.0
tau Cet e,3.0,4.0,3.0,2.0,3.0,4.29,4.29,1.59,1.07,1.7,1.64,1.369828,1.512054,1.673311,275.6,282.4,289.8,316.1,326.0,330.3,4.6,-18.64,3.02,168.12,0.552,0.05,0.55,89.8971428571429,313.5,0.78,0.79,5344.0,0.460153,-0.55,5.8,3.5,3.65,1.7344,-15.9375,-27.2,0.7665,5.0,1.0,0.522,1.246,-0.92,-0.15,0.16,0.51,0.78,0.0,1.0
tau Cet e,3.0,4.0,3.0,2.0,3.0,4.29,4.29,1.59,1.07,1.7,1.64,1.369828,1.512054,1.673311,275.6,282.4,289.8,316.1,316.0,330.3,4.6,-18.64,3.02,168.12,0.552,0.05,0.55,89.8971428571429,313.5,0.78,0.79,5344.0,0.460153,-0.55,5.8,3.5,3.65,1.7344,-15.9375,-27.2,0.7665,5.0,1.0,0.522,1.246,-0.92,-0.15,0.16,0.51,0.78,0.0,1.0
TRAPPIST-1 d,3.0,6.0,3.0,2.0,3.0,4.55577119509704,0.41,0.77,0.89,0.69,0.73,1.000816,1.148576,1.32473,254.8,263.5,273.3,284.5,293.2,303.0,0.4,-16.76,1.47,4.05,0.0214,0.07,0.02,89.8,0.0,0.08,0.12,2559.0,0.000527,0.04,0.5,18.8,12.1,23.1081,-5.0413,-26.9,2.9156,7.0,4.0,0.019,0.051,-0.85,-0.28,-0.86,0.45,0.9,0.0,1.0
TRAPPIST-1 d,3.0,6.0,3.0,2.0,3.0,4.55577119509704,0.41,0.77,0.89,0.69,0.73,1.000816,1.148576,1.32473,254.8,263.5,273.3,284.5,297.0,303.0,0.4,-16.76,1.47,4.05,0.0214,0.07,0.02,89.8,0.0,0.08,0.12,2559.0,0.000527,0.04,0.5,18.8,12.1,23.1081,-5.0413,-26.9,2.9156,7.0,4.0,0.019,0.051,-0.85,-0.28,-0.86,0.45,0.9,0.0,1.0
TRAPPIST-1 d,3.0,6.0,3.0,2.0,3.0,4.55577119509704,0.41,0.77,0.89,0.69,0.73,1.000816,1.148576,1.32473,254.8,263.5,273.3,284.5,325.0,303.0,0.4,-16.76,1.47,4.05,0.0214,0.07,0.02,89.8,0.0,0.08,0.12,2559.0,0.000527,0.04,0.5,18.8,12.1,23.1081,-5.0413,-26.9,2.9156,7.0,4.0,0.019,0.051,-0.85,-0.28,-0.86,0.45,0.9,0.0,1.0
TRAPPIST-1 d,3.0,6.0,3.0,2.0,3.0,4.55577119509704,0.41,0.77,0.89,0.69,0.73,1.000816,1.148576,1.32473,254.8,263.5,273.3,284.5,275.0,303.0,0.4,-16.76,1.47,4.05,0.0214,0.07,0.02,89.8,0.0,0.08,0.12,2559.0,0.000527,0.04,0.5,18.8,12.1,23.1081,-5.0413,-26.9,2.9156,7.0,4.0,0.019,0.051,-0.85,-0.28,-0.86,0.45,0.9,0.0,1.0
TRAPPIST-1 d,3.0,6.0,3.0,2.0,3.0,4.55577119509704,0.41,0.77,0.89,0.69,0.73,1.000816,1.148576,1.32473,254.8,263.5,273.3,284.5,310.0,303.0,0.4,-16.76,1.47,4.05,0.0214,0.07,0.02,89.8,0.0,0.08,0.12,2559.0,0.000527,0.04,0.5,18.8,12.1,23.1081,-5.0413,-26.9,2.9156,7.0,4.0,0.019,0.051,-0.85,-0.28,-0.86,0.45,0.9,0.0,1.0
TRAPPIST-1 d,3.0,6.0,3.0,2.0,3.0,4.55577119509704,0.41,0.77,0.89,0.69,0.73,1.000816,1.148576,1.32473,254.8,263.5,273.3,284.5,341.0,303.0,0.4,-16.76,1.47,4.05,0.0214,0.07,0.02,89.8,0.0,0.08,0.12,2559.0,0.000527,0.04,0.5,18.8,12.1,23.1081,-5.0413,-26.9,2.9156,7.0,4.0,0.019,0.051,-0.85,-0.28,-0.86,0.45,0.9,0.0,1.0
GJ 163 c,2.0,2.0,3.0,2.0,3.0,7.26,7.26,1.83,1.19,2.17,1.99,0.5515569,0.6630019,0.804139,219.6,229.5,241.3,262.8,272.7,284.5,8.6,-18.05,3.48,25.64,0.1254,0.09,0.12,89.8971428571429,235.4,0.4,0.23,3840.0,0.01038,-0.238157894736842,3.0,11.8,15.0,4.1544,-53.3736,-26.3,0.9881,3.0,1.0,0.083,0.212,-0.34,-0.14,0.81,0.53,0.73,0.0,1.0
GJ 163 c,2.0,2.0,3.0,2.0,3.0,7.26,7.26,1.83,1.19,2.17,1.99,0.5515569,0.6630019,0.804139,219.6,229.5,241.3,262.8,263.0,284.5,8.6,-18.05,3.48,25.64,0.1254,0.09,0.12,89.8971428571429,235.4,0.4,0.23,3840.0,0.01038,-0.238157894736842,3.0,11.8,15.0,4.1544,-53.3736,-26.3,0.9881,3.0,1.0,0.083,0.212,-0.34,-0.14,0.81,0.53,0.73,0.0,1.0
GJ 163 c,2.0,2.0,3.0,2.0,3.0,7.26,7.26,1.83,1.19,2.17,1.99,0.5515569,0.6630019,0.804139,219.6,229.5,241.3,262.8,247.0,284.5,8.6,-18.05,3.48,25.64,0.1254,0.09,0.12,89.8971428571429,235.4,0.4,0.23,3840.0,0.01038,-0.238157894736842,3.0,11.8,15.0,4.1544,-53.3736,-26.3,0.9881,3.0,1.0,0.083,0.212,-0.34,-0.14,0.81,0.53,0.73,0.0,1.0
GJ 163 c,2.0,2.0,3.0,2.0,3.0,7.26,7.26,1.83,1.19,2.17,1.99,0.5515569,0.6630019,0.804139,219.6,229.5,241.3,262.8,280.0,284.5,8.6,-18.05,3.48,25.64,0.1254,0.09,0.12,89.8971428571429,235.4,0.4,0.23,3840.0,0.01038,-0.238157894736842,3.0,11.8,15.0,4.1544,-53.3736,-26.3,0.9881,3.0,1.0,0.083,0.212,-0.34,-0.14,0.81,0.53,0.73,0.0,1.0
GJ 163 c,2.0,2.0,3.0,2.0,3.0,7.26,7.26,1.83,1.19,2.17,1.99,0.5515569,0.6630019,0.804139,219.6,229.5,241.3,262.8,251.0,284.5,8.6,-18.05,3.48,25.64,0.1254,0.09,0.12,89.8971428571429,235.4,0.4,0.23,3840.0,0.01038,-0.238157894736842,3.0,11.8,15.0,4.1544,-53.3736,-26.3,0.9881,3.0,1.0,0.083,0.212,-0.34,-0.14,0.81,0.53,0.73,0.0,1.0
GJ 163 c,2.0,2.0,3.0,2.0,3.0,7.26,7.26,1.83,1.19,2.17,1.99,0.5515569,0.6630019,0.804139,219.6,229.5,241.3,262.8,263.0,284.5,8.6,-18.05,3.48,25.64,0.1254,0.09,0.12,89.8971428571429,235.4,0.4,0.23,3840.0,0.01038,-0.238157894736842,3.0,11.8,15.0,4.1544,-53.3736,-26.3,0.9881,3.0,1.0,0.083,0.212,-0.34,-0.14,0.81,0.53,0.73,0.0,1.0
GJ 163 c,2.0,2.0,3.0,2.0,3.0,7.26,7.26,1.83,1.19,2.17,1.99,0.5515569,0.6630019,0.804139,219.6,229.5,241.3,262.8,288.0,284.5,8.6,-18.05,3.48,25.64,0.1254,0.09,0.12,89.8971428571429,235.4,0.4,0.23,3840.0,0.01038,-0.238157894736842,3.0,11.8,15.0,4.1544,-53.3736,-26.3,0.9881,3.0,1.0,0.083,0.212,-0.34,-0.14,0.81,0.53,0.73,0.0,1.0
GJ 163 c,2.0,2.0,3.0,2.0,3.0,7.26,7.26,1.83,1.19,2.17,1.99,0.5515569,0.6630019,0.804139,219.6,229.5,241.3,262.8,276.0,284.5,8.6,-18.05,3.48,25.64,0.1254,0.09,0.12,89.8971428571429,235.4,0.4,0.23,3840.0,0.01038,-0.238157894736842,3.0,11.8,15.0,4.1544,-53.3736,-26.3,0.9881,3.0,1.0,0.083,0.212,-0.34,-0.14,0.81,0.53,0.73,0.0,1.0
GJ 667 C e,2.0,4.0,3.0,2.0,3.0,2.7,2.7,1.4,0.99,1.39,1.39,0.290249,0.3020295,0.3144201,187.0,188.9,190.8,225.2,227.1,229.0,2.7,-16.59,2.65,62.24,0.213,0.02,0.21,89.8971428571429,28.6,0.33,0.35,3350.0,0.0137,-0.55,2.0,10.2,6.8,17.3158,-34.9897,-25.4,0.8714,6.0,3.0,0.096,0.251,0.51,-0.16,0.23,0.63,0.6,0.0,1.0
GJ 667 C e,2.0,4.0,3.0,2.0,3.0,2.7,2.7,1.4,0.99,1.39,1.39,0.290249,0.3020295,0.3144201,187.0,188.9,190.8,225.2,288.0,229.0,2.7,-16.59,2.65,62.24,0.213,0.02,0.21,89.8971428571429,28.6,0.33,0.35,3350.0,0.0137,-0.55,2.0,10.2,6.8,17.3158,-34.9897,-25.4,0.8714,6.0,3.0,0.096,0.251,0.51,-0.16,0.23,0.63,0.6,0.0,1.0
GJ 667 C e,2.0,4.0,3.0,2.0,3.0,2.7,2.7,1.4,0.99,1.39,1.39,0.290249,0.3020295,0.3144201,187.0,188.9,190.8,225.2,276.0,229.0,2.7,-16.59,2.65,62.24,0.213,0.02,0.21,89.8971428571429,28.6,0.33,0.35,3350.0,0.0137,-0.55,2.0,10.2,6.8,17.3158,-34.9897,-25.4,0.8714,6.0,3.0,0.096,0.251,0.51,-0.16,0.23,0.63,0.6,0.0,1.0
GJ 667 C e,2.0,4.0,3.0,2.0,3.0,2.7,2.7,1.4,0.99,1.39,1.39,0.290249,0.3020295,0.3144201,187.0,188.9,190.8,225.2,258.0,229.0,2.7,-16.59,2.65,62.24,0.213,0.02,0.21,89.8971428571429,28.6,0.33,0.35,3350.0,0.0137,-0.55,2.0,10.2,6.8,17.3158,-34.9897,-25.4,0.8714,6.0,3.0,0.096,0.251,0.51,-0.16,0.23,0.63,0.6,0.0,1.0
GJ 667 C e,2.0,4.0,3.0,2.0,3.0,2.7,2.7,1.4,0.99,1.39,1.39,0.290249,0.3020295,0.3144201,187.0,188.9,190.8,225.2,283.0,229.0,2.7,-16.59,2.65,62.24,0.213,0.02,0.21,89.8971428571429,28.6,0.33,0.35,3350.0,0.0137,-0.55,2.0,10.2,6.8,17.3158,-34.9897,-25.4,0.8714,6.0,3.0,0.096,0.251,0.51,-0.16,0.23,0.63,0.6,0.0,1.0
GJ 667 C e,2.0,4.0,3.0,2.0,3.0,2.7,2.7,1.4,0.99,1.39,1.39,0.290249,0.3020295,0.3144201,187.0,188.9,190.8,225.2,250.0,229.0,2.7,-16.59,2.65,62.24,0.213,0.02,0.21,89.8971428571429,28.6,0.33,0.35,3350.0,0.0137,-0.55,2.0,10.2,6.8,17.3158,-34.9897,-25.4,0.8714,6.0,3.0,0.096,0.251,0.51,-0.16,0.23,0.63,0.6,0.0,1.0
GJ 667 C e,2.0,4.0,3.0,2.0,3.0,2.7,2.7,1.4,0.99,1.39,1.39,0.290249,0.3020295,0.3144201,187.0,188.9,190.8,225.2,246.0,229.0,2.7,-16.59,2.65,62.24,0.213,0.02,0.21,89.8971428571429,28.6,0.33,0.35,3350.0,0.0137,-0.55,2.0,10.2,6.8,17.3158,-34.9897,-25.4,0.8714,6.0,3.0,0.096,0.251,0.51,-0.16,0.23,0.63,0.6,0.0,1.0
GJ 667 C e,2.0,4.0,3.0,2.0,3.0,2.7,2.7,1.4,0.99,1.39,1.39,0.290249,0.3020295,0.3144201,187.0,188.9,190.8,225.2,266.0,229.0,2.7,-16.59,2.65,62.24,0.213,0.02,0.21,89.8971428571429,28.6,0.33,0.35,3350.0,0.0137,-0.55,2.0,10.2,6.8,17.3158,-34.9897,-25.4,0.8714,6.0,3.0,0.096,0.251,0.51,-0.16,0.23,0.63,0.6,0.0,1.0
GJ 667 C f,2.0,4.0,3.0,2.0,3.0,2.7,2.7,1.4,0.99,1.39,1.39,0.5306531,0.5632069,0.5983137,217.4,220.7,224.1,255.7,258.9,262.3,2.7,-17.28,2.65,39.03,0.156,0.03,0.16,89.8971428571429,103.0,0.33,0.35,3350.0,0.0137,-0.55,2.0,10.2,6.8,17.3158,-34.9897,-26.1,1.19,6.0,3.0,0.096,0.251,-0.22,-0.16,0.08,0.78,0.77,0.0,1.0
GJ 667 C f,2.0,4.0,3.0,2.0,3.0,2.7,2.7,1.4,0.99,1.39,1.39,0.5306531,0.5632069,0.5983137,217.4,220.7,224.1,255.7,246.0,262.3,2.7,-17.28,2.65,39.03,0.156,0.03,0.16,89.8971428571429,103.0,0.33,0.35,3350.0,0.0137,-0.55,2.0,10.2,6.8,17.3158,-34.9897,-26.1,1.19,6.0,3.0,0.096,0.251,-0.22,-0.16,0.08,0.78,0.77,0.0,1.0
GJ 667 C f,2.0,4.0,3.0,2.0,3.0,2.7,2.7,1.4,0.99,1.39,1.39,0.5306531,0.5632069,0.5983137,217.4,220.7,224.1,255.7,266.0,262.3,2.7,-17.28,2.65,39.03,0.156,0.03,0.16,89.8971428571429,103.0,0.33,0.35,3350.0,0.0137,-0.55,2.0,10.2,6.8,17.3158,-34.9897,-26.1,1.19,6.0,3.0,0.096,0.251,-0.22,-0.16,0.08,0.78,0.77,0.0,1.0
GJ 667 C f,2.0,4.0,3.0,2.0,3.0,2.7,2.7,1.4,0.99,1.39,1.39,0.5306531,0.5632069,0.5983137,217.4,220.7,224.1,255.7,274.0,262.3,2.7,-17.28,2.65,39.03,0.156,0.03,0.16,89.8971428571429,103.0,0.33,0.35,3350.0,0.0137,-0.55,2.0,10.2,6.8,17.3158,-34.9897,-26.1,1.19,6.0,3.0,0.096,0.251,-0.22,-0.16,0.08,0.78,0.77,0.0,1.0
GJ 667 C f,2.0,4.0,3.0,2.0,3.0,2.7,2.7,1.4,0.99,1.39,1.39,0.5306531,0.5632069,0.5983137,217.4,220.7,224.1,255.7,260.0,262.3,2.7,-17.28,2.65,39.03,0.156,0.03,0.16,89.8971428571429,103.0,0.33,0.35,3350.0,0.0137,-0.55,2.0,10.2,6.8,17.3158,-34.9897,-26.1,1.19,6.0,3.0,0.096,0.251,-0.22,-0.16,0.08,0.78,0.77,0.0,1.0
GJ 667 C f,2.0,4.0,3.0,2.0,3.0,2.7,2.7,1.4,0.99,1.39,1.39,0.5306531,0.5632069,0.5983137,217.4,220.7,224.1,255.7,267.0,262.3,2.7,-17.28,2.65,39.03,0.156,0.03,0.16,89.8971428571429,103.0,0.33,0.35,3350.0,0.0137,-0.55,2.0,10.2,6.8,17.3158,-34.9897,-26.1,1.19,6.0,3.0,0.096,0.251,-0.22,-0.16,0.08,0.78,0.77,0.0,1.0
GJ 667 C f,2.0,4.0,3.0,2.0,3.0,2.7,2.7,1.4,0.99,1.39,1.39,0.5306531,0.5632069,0.5983137,217.4,220.7,224.1,255.7,275.0,262.3,2.7,-17.28,2.65,39.03,0.156,0.03,0.16,89.8971428571429,103.0,0.33,0.35,3350.0,0.0137,-0.55,2.0,10.2,6.8,17.3158,-34.9897,-26.1,1.19,6.0,3.0,0.096,0.251,-0.22,-0.16,0.08,0.78,0.77,0.0,1.0
GJ 667 C f,2.0,4.0,3.0,2.0,3.0,2.7,2.7,1.4,0.99,1.39,1.39,0.5306531,0.5632069,0.5983137,217.4,220.7,224.1,255.7,234.0,262.3,2.7,-17.28,2.65,39.03,0.156,0.03,0.16,89.8971428571429,103.0,0.33,0.35,3350.0,0.0137,-0.55,2.0,10.2,6.8,17.3158,-34.9897,-26.1,1.19,6.0,3.0,0.096,0.251,-0.22,-0.16,0.08,0.78,0.77,0.0,1.0
HD 40307 g,2.0,2.0,3.0,2.0,3.0,7.09,7.09,1.82,1.18,2.15,1.98,0.3895282,0.6771687,1.285592,201.3,227.4,271.3,244.4,270.5,314.4,8.4,-18.1,3.45,197.8,0.6,0.29,0.57,89.8971428571429,91.2,0.77,0.65,4977.0,0.233304,-0.31,1.2,7.2,12.8,5.9011,-60.0233,-26.4,0.6042,6.0,1.0,0.379,0.917,-0.15,-0.14,0.77,0.56,0.74,1.0,1.0
HD 40307 g,2.0,2.0,3.0,2.0,3.0,7.09,7.09,1.82,1.18,2.15,1.98,0.3895282,0.6771687,1.285592,201.3,227.4,271.3,244.4,275.0,314.4,8.4,-18.1,3.45,197.8,0.6,0.29,0.57,89.8971428571429,91.2,0.77,0.65,4977.0,0.233304,-0.31,1.2,7.2,12.8,5.9011,-60.0233,-26.4,0.6042,6.0,1.0,0.379,0.917,-0.15,-0.14,0.77,0.56,0.74,1.0,1.0
HD 40307 g,2.0,2.0,3.0,2.0,3.0,7.09,7.09,1.82,1.18,2.15,1.98,0.3895282,0.6771687,1.285592,201.3,227.4,271.3,244.4,234.0,314.4,8.4,-18.1,3.45,197.8,0.6,0.29,0.57,89.8971428571429,91.2,0.77,0.65,4977.0,0.233304,-0.31,1.2,7.2,12.8,5.9011,-60.0233,-26.4,0.6042,6.0,1.0,0.379,0.917,-0.15,-0.14,0.77,0.56,0.74,1.0,1.0
HD 40307 g,2.0,2.0,3.0,2.0,3.0,7.09,7.09,1.82,1.18,2.15,1.98,0.3895282,0.6771687,1.285592,201.3,227.4,271.3,244.4,276.0,314.4,8.4,-18.1,3.45,197.8,0.6,0.29,0.57,89.8971428571429,91.2,0.77,0.65,4977.0,0.233304,-0.31,1.2,7.2,12.8,5.9011,-60.0233,-26.4,0.6042,6.0,1.0,0.379,0.917,-0.15,-0.14,0.77,0.56,0.74,1.0,1.0
HD 40307 g,2.0,2.0,3.0,2.0,3.0,7.09,7.09,1.82,1.18,2.15,1.98,0.3895282,0.6771687,1.285592,201.3,227.4,271.3,244.4,276.0,314.4,8.4,-18.1,3.45,197.8,0.6,0.29,0.57,89.8971428571429,91.2,0.77,0.65,4977.0,0.233304,-0.31,1.2,7.2,12.8,5.9011,-60.0233,-26.4,0.6042,6.0,1.0,0.379,0.917,-0.15,-0.14,0.77,0.56,0.74,1.0,1.0
HD 40307 g,2.0,2.0,3.0,2.0,3.0,7.09,7.09,1.82,1.18,2.15,1.98,0.3895282,0.6771687,1.285592,201.3,227.4,271.3,244.4,253.0,314.4,8.4,-18.1,3.45,197.8,0.6,0.29,0.57,89.8971428571429,91.2,0.77,0.65,4977.0,0.233304,-0.31,1.2,7.2,12.8,5.9011,-60.0233,-26.4,0.6042,6.0,1.0,0.379,0.917,-0.15,-0.14,0.77,0.56,0.74,1.0,1.0
